"gene","int","cnt"
"GATA4","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"GFM1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GGPS1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"GINS3","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GIT2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"GLB1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GLG1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GLOD4","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GLRX2","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GLUD1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GM10662","C57BL/6J x mix (N=3)",1
"GM11487","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"GM12790","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM13871","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM16327","C57BL/6J x mix (N=3)",1
"GM1821","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"GM18517","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM19196","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GM20765","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GM21293","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GM21312","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GM3106","C57BL/6J x mix (N=3)",1
"GM3604","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GM38100","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GM4567","C57BL/6J x mix (N=3)",1
"GM5891","C57BL/6J x mix (N=3)",1
"GM6176","C57BL/6J x mix (N=3)",1
"GM7488","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"GM9625","C57BL/6J x mix (N=3)",1
"GMEB1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"GMPS","C57BL/6J x mix (N=3)",1
"GNPNAT1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GPANK1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"GPATCH2L","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"GPD2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"GPS2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"GPT2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"GRB10","C57BL/6J x mix (N=3)",1
"GRSF1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"GRWD1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"GTF2E1","C57BL/6J x mix (N=3)",1
"GYS1","C57BL/6J x mix (N=3)",1
"H2-K1","C57BL/6J x mix (N=3)",1
"HARS","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HAUS6","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HDAC6","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"HDGFL2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"HIC2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"HINFP","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"HMGN1","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"HNRNPH3","C57BL/6J x mix (N=3)",1
"HNRNPM","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"HPRT","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"HSD17B12","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"HSPA4","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"HSPA9","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"HYLS1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"IDH3B","C57BL/6J x mix (N=3)",1
"INTS11","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"INVS","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"IPO11","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"IPO7","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"IPO9","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"IQCG","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"ISCA1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"IST1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"KATNA1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KCTD10","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"KCTD20","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"KCTD9","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"KIF2A","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"KIF5B","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"KLHL12","C57BL/6J x mix (N=3)",1
"KLHL28","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KMT5A","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"KMT5B","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"KPNA2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"KPNB1","C57BL/6J x mix (N=3)",1
"KTI12","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"L3MBTL2","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"LAP3","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"LARP4B","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"LGALS3","C57BL/6J x mix (N=3)",1
"LIN9","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"LRRC57","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"LRRFIP2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"LSM2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"LTV1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MAD1L1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"MAD2L2","C57BL/6J x mix (N=3)",1
"MALSU1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"MAPK8","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"MARCH7","C57BL/6J x mix (N=3)",1
"MCFD2","C57BL/6J x mix (N=3)",1
"MCM2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MCRS1","C57BL/6J x mix (N=3)",1
"MED11","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MED13","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MED15","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"MED24","C57BL/6J x mix (N=3)",1
"MELK","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"METAP1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MIEN1","C57BL/6J x mix (N=3)",1
"MINDY1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MINOS1","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"MIS18BP1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"MKI67","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MKRN2","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MOAP1","C57BL/6J x mix (N=3)",1
"MORC3","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"MORF4L1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"MRNIP","C57BL/6J x mix (N=3)",1
"MRPL27","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MRPL3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"MRPL4","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MRPL54","C57BL/6J x mix (N=3)",1
"MRPS12","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MRPS15","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MSH3","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MSTO1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MTREX","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MTRR","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"MUL1","C57BL/6J x mix (N=3)",1
"MYBBP1A","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"MYEF2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"MYG1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"MYO10","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"MYO5A","C57BL/6J x mix (N=3)",1
"NAA10","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NAA15","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NAMPT","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"NAP1L4","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"NARS","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"NCK1","C57BL/6J x mix (N=3)",1
"NCKAP1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"NDUFAF5","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"NDUFAF8","C57BL/6J x mix (N=3)",1
"NEDD4","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NICN1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"NIPA2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"NME3","C57BL/6J x mix (N=3)",1
"NOL10","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NOP14","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"NPAT","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"NR1D2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"NSD3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"NSL1","C57BL/6J x mix (N=3)",1
"NSUN2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"NUDT21","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"NUFIP1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"NUP43","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"OBOX3-PS1","C57BL/6J x mix (N=3)",1
"OCIAD1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"OLFR288","C57BL/6J x mix (N=3)",1
"OTUB1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PAK1IP1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"PANK2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"PARG","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PARP8","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"PAXBP1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PBK","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PCF11","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PDCL3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"PDS5A","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PDS5B","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PDSS1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"PDSS2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"PEX14","C57BL/6J x mix (N=3)",1
"PEX16","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PGAM1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PGAP2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"PGD","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PHF8","C57BL/6J x mix (N=3)",1
"PIGA","C57BL/6J x mix (N=3)",1
"PIK3C2A","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"PIN4","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PLRG1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PMM2","C57BL/6J x mix (N=3)",1
"PNLDC1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"POC1A","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"POLB","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"POLDIP3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"POLR1A","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POLR2B","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"POLR2C","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"PPA1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"PPIE","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"PPIL1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"PPP1R11","C57BL/6J x mix (N=3)",1
"PPP2R3C","C57BL/6J x mix (N=3)",1
"PPP4C","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PPP4R2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"PPT2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"PRIM1","C57BL/6J x mix (N=3)",1
"PRKAR1A","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"PRR3","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"PSMA4","C57BL/6J x mix (N=3)",1
"PSMC3IP","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"PSME2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"PSME4","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"PSMG1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"PTGES","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PTPN1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"PTTG1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PUF60","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PUM3","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"PUSL1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"PWWP2A","C57BL/6J x mix (N=3)",1
"PXMP2","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"QRICH1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"QTRT1","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"R3HDM1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RAB11B","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RABGAP1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"RABGEF1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"RABIF","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RACGAP1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RAD21","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RBFOX2","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RBM17","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"RBM28","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RBMXL1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RBPMS","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RBPMS2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"RBSN","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"RCL1","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"RCOR1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"RESF1","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"REX1BD","C57BL/6J x mix (N=3)",1
"RFWD3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"RHOA","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"RNF115","C57BL/6J x mix (N=3)",1
"RNF167","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RNF181","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"RNF213","C57BL/6J x mix (N=3)",1
"RNF214","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RNF41","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"ROGDI","C57BL/6J x mix (N=3)",1
"ROMO1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"RPL11","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RPL5","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"RRBP1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"RRM2B","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RRP1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"RRP36","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"RSPRY1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"RWDD1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SBDS","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SCAF4","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SCD3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"SCYL2","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SDE2","C57BL/6J x mix (N=3)",1
"SEC13","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"SECISBP2","C57BL/6J x mix (N=3)",1
"SEH1L","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SELENOT","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SENP3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SENP7","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SEPHS1","C57BL/6J x mix (N=3)",1
"SERF2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"SERINC3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SERTAD2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"SETD2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SETDB1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SH2D3C","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SH3GL1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SHCBP1","C57BL/6J x mix (N=3)",1
"SHMT2","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"SKA3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"SKP2","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SLAIN1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SLC10A6","C57BL/6J x mix (N=3)",1
"SLC25A38","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"SLC25A4","C57BL/6J x mix (N=3)",1
"SLC30A5","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SLC39A9","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SMARCA4","C57BL/6J x mix (N=3)",1
"SMARCC1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SMC4","C57BL/6J x mix (N=3)",1
"SMIM15","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"SMIM26","C57BL/6J x mix (N=3)",1
"SMNDC1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SMU1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"SMYD3","C57BL/6J x mix (N=3)",1
"SNRPB","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"SNRPG","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"SNX15","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"SNX16","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"SNX27","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"SNX6","C57BL/6J x mix (N=3)",1
"SOAT1","C57BL/6J x mix (N=3)|ICR clean (N=1)",2
"SOD1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|ICR clean (N=1)",3
"SOD2","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SON","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SP3","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"SPCS2","C57BL/6J x mix (N=3)",1
"SPINT2","C57BL/6J x mix (N=3)",1
"SPOUT1","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",3
"SPSB3","C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",2
"SQLE","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)|ICR clean (N=1)",4
"SQSTM1","C57BL/6J x mix (N=3)",1
"SRFBP1","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)",2
"SRR","B6D2F1 clean (N=1)|C57BL/6J x mix (N=3)|CAST/EiJxC57BL/6J (N=1)",3
"SRRT","C57BL/6J x mix (N=3)",1
"SRSF3","C57BL/6J x mix (N=3)",1
