gene_id;log2FoldChange;padj
F2rl3;0;NA
F3;0;NA
F5;0;NA
F7;0;NA
F830016B08Rik;0;NA
F830045P16Rik;0;NA
F9;0;NA
Faah;0;NA
Fabp12;0;NA
Fabp2;0;NA
Fabp3;0;NA
Fads3;0;NA
Fads6;0;NA
Fahd1;0;NA
Faim2;0;NA
Faim3;0;NA
Fam101a;0;NA
Fam105a;0;NA
Fam107a;0;NA
Fam109b;0;NA
Fam110b;0;NA
Fam114a1;0;NA
Fam122a;0;NA
Fam122c;0;NA
Fam124a;0;NA
Fam129a;0;NA
Fam129b;0;NA
Fam131b;0;NA
Fam131c;0;NA
Fam132a;0;NA
Fam135b;0;NA
Fam13a;0;NA
Fam149a;0;NA
Fam150a;0;NA
Fam150b;0;NA
Fam161a;0;NA
Fam163a;0;NA
Fam163b;0;NA
Fam166a;0;NA
Fam166b;0;NA
Fam167b;0;NA
Fam170a;0;NA
Fam170b;0;NA
Fam171a2;0;NA
Fam171b;0;NA
Fam173a;0;NA
Fam174b;0;NA
Fam175a;0;NA
Fam177a;0;NA
Fam179a;0;NA
Fam180a;0;NA
Fam181a;0;NA
Fam181b;0;NA
Fam183b;0;NA
Fam184b;0;NA
Fam186b;0;NA
Fam187a;0;NA
Fam189a1;0;NA
Fam189a2;0;NA
Fam193b;0;NA
Fam196a;0;NA
Fam196b;0;NA
Fam198a;0;NA
Fam19a3;0;NA
Fam19a5;0;NA
Fam204a;0;NA
Fam209;0;NA
Fam20a;0;NA
Fam20c;0;NA
Fam216b;0;NA
Fam217b;0;NA
Fam219a;0;NA
Fam219b;0;NA
Fam221b;0;NA
Fam227b;0;NA
Fam228a;0;NA
Fam229a;0;NA
Fam24a;0;NA
Fam25c;0;NA
Fam26e;0;NA
Fam43a;0;NA
Fam47c;0;NA
Fam64a;0;NA
Fam65c;0;NA
Fam69c;0;NA
Fam71a;0;NA
Fam71b;0;NA
Fam71e1;0;NA
Fam71e2;0;NA
Fam71f1;0;NA
Fam71f2;0;NA
Fam73b;0;NA
Fam78a;0;NA
Fam78b;0;NA
Fam83b;0;NA
Fam83c;0;NA
Fam83e;0;NA
Fam83f;0;NA
Fam83g;0;NA
Fam83h;0;NA
Fam89a;0;NA
Fam92b;0;NA
Fam98c;0;NA
Fap;0;NA
Far2;0;NA
Farsa;0;NA
Fas;0;NA
Fasl;0;NA
Fat2;0;NA
Fat4;0;NA
Fbll1;0;NA
Fbln1;0;NA
Fbln2;0;NA
Fbln5;0;NA
Fbln7;0;NA
Fbn1;0;NA
Fbxl16;0;NA
Fbxl18;0;NA
Fbxl8;0;NA
Fbxo2;0;NA
Fbxo24;0;NA
Fbxo39;0;NA
Fbxo4;0;NA
Fbxo41;0;NA
Fbxo48;0;NA
Fcamr;0;NA
Fcer1a;0;NA
Fcer1g;0;NA
Fcer2a;0;NA
Fcgr4;0;NA
Fchsd1;0;NA
Fcna;0;NA
Fcnb;0;NA
Fcrl1;0;NA
Fcrl5;0;NA
Fcrl6;0;NA
Fcrla;0;NA
Fcrlb;0;NA
Fcrls;0;NA
Fdxr;0;NA
Fer1l4;0;NA
Fer1l5;0;NA
Ferd3l;0;NA
Fev;0;NA
Fezf1;0;NA
Fezf2;0;NA
Ffar1;0;NA
Ffar3;0;NA
Fga;0;NA
Fgb;0;NA
Fgd2;0;NA
Fgd3;0;NA
Fgd5;0;NA
Fgf11;0;NA
Fgf12;0;NA
Fgf13;0;NA
Fgf14;0;NA
Fgf15;0;NA
Fgf16;0;NA
Fgf17;0;NA
Fgf18;0;NA
Fgf2;0;NA
Fgf21;0;NA
Fgf22;0;NA
Fgf23;0;NA
Fgf3;0;NA
Fgf6;0;NA
Fgfbp3;0;NA
Fgfr3;0;NA
Fgg;0;NA
Fggy;0;NA
Fgl1;0;NA
Fgl2;0;NA
Fhad1;0;NA
Fhdc1;0;NA
Fhl1;0;NA
Fhl2;0;NA
Fhl3;0;NA
Fhl4;0;NA
Fibcd1;0;NA
Fibin;0;NA
Figf;0;NA
Figla;0;NA
Fign;0;NA
Fignl2;0;NA
Filip1;0;NA
Fitm1;0;NA
Fjx1;0;NA
Fkbp10;0;NA
Flg2;0;NA
Fli1;0;NA
Flnc;0;NA
Flt3;0;NA
Flt4;0;NA
Fmnl1;0;NA
Fmo1;0;NA
Fmo2;0;NA
Fmo6;0;NA
Fmo9;0;NA
Fmod;0;NA
Fn3k;0;NA
Fnd3c2;0;NA
Fndc1;0;NA
Fndc3c1;0;NA
Fndc4;0;NA
Fndc5;0;NA
Fndc7;0;NA
Fndc8;0;NA
Fndc9;0;NA
Folh1;0;NA
Fosl1;0;NA
Fosl2;0;NA
Foxa2;0;NA
Foxb1;0;NA
Foxb2;0;NA
Foxc2;0;NA
Foxd1;0;NA
Foxd2;0;NA
Foxd3;0;NA
Foxd4;0;NA
Foxe1;0;NA
Foxe3;0;NA
Foxf1;0;NA
Foxf2;0;NA
Foxg1;0;NA
Foxi1;0;NA
Foxi2;0;NA
Foxj1;0;NA
Foxl1;0;NA
Foxl2;0;NA
Foxn4;0;NA
Foxo4;0;NA
Foxp3;0;NA
Foxp4;0;NA
Foxr2;0;NA
Foxred1;0;NA
Foxs1;0;NA
Fpr-rs3;0;NA
Fpr-rs4;0;NA
Fpr-rs6;0;NA
Fpr1;0;NA
Fpr2;0;NA
Fpr3;0;NA
Frem1;0;NA
Frem3;0;NA
Frmd4b;0;NA
Frmd7;0;NA
Frmpd3;0;NA
Frrs1l;0;NA
Frs3;0;NA
Frzb;0;NA
Fscb;0;NA
Fscn2;0;NA
Fshr;0;NA
Fst;0;NA
Ftcd;0;NA
Ftmt;0;NA
Fto;0;NA
Fundc2;0;NA
Fut1;0;NA
Fut4;0;NA
Fut7;0;NA
Fuz;0;NA
Fxyd1;0;NA
Fxyd2;0;NA
Fxyd3;0;NA
Fxyd7;0;NA
Fyb;0;NA
Fzd1;0;NA
Fzd10;0;NA
Fzd6;0;NA
Fzd8;0;NA
G0s2;0;NA
G630090E17Rik;0;NA
G6b;0;NA
G6pc3;0;NA
G6pd2;0;NA
Gab2;0;NA
Gabarapl1;0;NA
Gabbr2;0;NA
Gabra1;0;NA
Gabra2;0;NA
Gabra4;0;NA
Gabra6;0;NA
Gabrb1;0;NA
Gabrb2;0;NA
Gabrd;0;NA
Gabre;0;NA
Gabrg1;0;NA
Gabrg2;0;NA
Gabrg3;0;NA
Gabrr1;0;NA
Gabrr2;0;NA
Gad1;0;NA
Gadl1;0;NA
Gal3st4;0;NA
Galns;0;NA
Galnt10;0;NA
Galnt14;0;NA
Galnt15;0;NA
Galnt18;0;NA
Galnt4;0;NA
Galnt5;0;NA
Galnt6;0;NA
Galnt7;0;NA
Galp;0;NA
Galr1;0;NA
Galr2;0;NA
Galr3;0;NA
Gamt;0;NA
Gareml;0;NA
Gas1;0;NA
Gas2;0;NA
Gas2l2;0;NA
Gas7;0;NA
Gata3;0;NA
Gata5;0;NA
Gatad1;0;NA
Gatm;0;NA
Gbgt1;0;NA
Gbp10;0;NA
Gbp11;0;NA
Gbp2;0;NA
Gbp2b;0;NA
Gbp3;0;NA
Gbp4;0;NA
Gbp6;0;NA
Gbp8;0;NA
Gbp9;0;NA
Gbx1;0;NA
Gcg;0;NA
Gcgr;0;NA
Gck;0;NA
Gcnt3;0;NA
Gcnt7;0;NA
Gcsam;0;NA
Gdap1l1;0;NA
Gdf1;0;NA
Gdf10;0;NA
Gdf11;0;NA
Gdf2;0;NA
Gdf5;0;NA
Gdf6;0;NA
Gdf7;0;NA
Gdnf;0;NA
Gdpd2;0;NA
Gdpd4;0;NA
Gdpd5;0;NA
Gem;0;NA
Gfap;0;NA
Gfi1;0;NA
Gfi1b;0;NA
Gfra2;0;NA
Gfral;0;NA
Gfy;0;NA
Ggact;0;NA
Ggn;0;NA
Ggnbp1;0;NA
Ggt5;0;NA
Gh;0;NA
Ghrh;0;NA
Ghrhr;0;NA
Ghrl;0;NA
Ghsr;0;NA
Gigyf1;0;NA
Gimap4;0;NA
Gimap6;0;NA
Gimap7;0;NA
Gipc1;0;NA
Gipc3;0;NA
Gipr;0;NA
Gja5;0;NA
Gja6;0;NA
Gja8;0;NA
Gjb1;0;NA
Gjb4;0;NA
Gjb5;0;NA
Gjc2;0;NA
Gjd2;0;NA
Gjd3;0;NA
Gjd4;0;NA
Gk2;0;NA
Gkn1;0;NA
Gkn2;0;NA
Gkn3;0;NA
Glb1l;0;NA
Glb1l2;0;NA
Glce;0;NA
Gldn;0;NA
Gli1;0;NA
Glipr1l1;0;NA
Glipr1l2;0;NA
Glp1r;0;NA
Glp2r;0;NA
Glra1;0;NA
Glra2;0;NA
Glra3;0;NA
Glrp1;0;NA
Glrx;0;NA
Glt6d1;0;NA
Glt8d2;0;NA
Gltpd2;0;NA
Glyat;0;NA
Glyatl3;0;NA
Glycam1;0;NA
Gm10024;0;NA
Gm10057;0;NA
Gm10058;0;NA
Gm10081;0;NA
Gm10094;0;NA
Gm10096;0;NA
Gm10100;0;NA
Gm10104;0;NA
Gm10142;0;NA
Gm10147;0;NA
Gm10220;0;NA
Gm10228;0;NA
Gm10229;0;NA
Gm10230;0;NA
Gm10256;0;NA
Gm10267;0;NA
Gm10318;0;NA
Gm10352;0;NA
Gm10354;0;NA
Gm10375;0;NA
Gm10377;0;NA
Gm10406;0;NA
Gm10408;0;NA
Gm10413;0;NA
Gm1045;0;NA
Gm10486;0;NA
Gm10487;0;NA
Gm10488;0;NA
Gm10591;0;NA
Gm10662;0;NA
Gm10665;0;NA
Gm10666;0;NA
Gm10670;0;NA
Gm10681;0;NA
Gm10697;0;NA
Gm10921;0;NA
Gm10922;0;NA
Gm1110;0;NA
Gm11127;0;NA
Gm11128;0;NA
Gm1123;0;NA
Gm11236;0;NA
Gm11237;0;NA
Gm1140;0;NA
Gm11437;0;NA
Gm11545;0;NA
Gm11554;0;NA
Gm11559;0;NA
Gm11562;0;NA
Gm11563;0;NA
Gm11564;0;NA
Gm11565;0;NA
Gm11567;0;NA
Gm11568;0;NA
Gm11569;0;NA
Gm11595;0;NA
Gm11596;0;NA
Gm11710;0;NA
Gm11711;0;NA
Gm11744;0;NA
Gm11757;0;NA
Gm11758;0;NA
Gm11780;0;NA
Gm11837;0;NA
Gm11937;0;NA
Gm11938;0;NA
Gm11992;0;NA
Gm12;0;NA
Gm12169;0;NA
Gm12171;0;NA
Gm12429;0;NA
Gm12695;0;NA
Gm12886;0;NA
Gm12887;0;NA
Gm12888;0;NA
Gm13040;0;NA
Gm13043;0;NA
Gm13057;0;NA
Gm13119;0;NA
Gm13124;0;NA
Gm13177;0;NA
Gm13178;0;NA
Gm1322;0;NA
Gm13271;0;NA
Gm13272;0;NA
Gm13275;0;NA
Gm13276;0;NA
Gm13277;0;NA
Gm13278;0;NA
Gm13279;0;NA
Gm13283;0;NA
Gm13285;0;NA
Gm13286;0;NA
Gm13287;0;NA
Gm13288;0;NA
Gm13289;0;NA
Gm13290;0;NA
Gm13298;0;NA
Gm13304;0;NA
Gm13305;0;NA
Gm13306;0;NA
Gm13308;0;NA
Gm13547;0;NA
Gm136;0;NA
Gm13769;0;NA
Gm13871;0;NA
Gm13889;0;NA
Gm14092;0;NA
Gm14151;0;NA
Gm14288;0;NA
Gm14295;0;NA
Gm14305;0;NA
Gm14306;0;NA
Gm14308;0;NA
Gm14345;0;NA
Gm14346;0;NA
Gm14347;0;NA
Gm14351;0;NA
Gm14374;0;NA
Gm14391;0;NA
Gm14430;0;NA
Gm14431;0;NA
Gm14434;0;NA
Gm14440;0;NA
Gm14459;0;NA
Gm14474;0;NA
Gm14475;0;NA
Gm14476;0;NA
Gm14477;0;NA
Gm14478;0;NA
Gm14479;0;NA
Gm14482;0;NA
Gm14483;0;NA
Gm14484;0;NA
Gm14496;0;NA
Gm14499;0;NA
Gm14501;0;NA
Gm14511;0;NA
Gm14525;0;NA
Gm14625;0;NA
Gm14632;0;NA
Gm14685;0;NA
Gm14692;0;NA
Gm14725;0;NA
Gm14743;0;NA
Gm14744;0;NA
Gm14781;0;NA
Gm14819;0;NA
Gm14850;0;NA
Gm14920;0;NA
Gm15023;0;NA
Gm15080;0;NA
Gm15085;0;NA
Gm15091;0;NA
Gm15093;0;NA
Gm15097;0;NA
Gm15104;0;NA
Gm15140;0;NA
Gm15284;0;NA
Gm15292;0;NA
Gm15293;0;NA
Gm15299;0;NA
Gm15308;0;NA
Gm15315;0;NA
Gm15319;0;NA
Gm15386;0;NA
Gm156;0;NA
Gm15816;0;NA
Gm15881;0;NA
Gm1604b;0;NA
Gm16130;0;NA
Gm16390;0;NA
Gm16404;0;NA
Gm16405;0;NA
Gm16430;0;NA
Gm16432;0;NA
Gm16442;0;NA
Gm16445;0;NA
Gm16451;0;NA
Gm16501;0;NA
Gm16513;0;NA
Gm16532;0;NA
Gm17019;0;NA
Gm17252;0;NA
Gm17296;0;NA
Gm17359;0;NA
Gm17455;0;NA
Gm17660;0;NA
Gm17677;0;NA
Gm17727;0;NA
Gm19402;0;NA
Gm1966;0;NA
Gm19668;0;NA
Gm1979;0;NA
Gm1987;0;NA
Gm1993;0;NA
Gm2002;0;NA
Gm2012;0;NA
Gm20172;0;NA
Gm2030;0;NA
Gm20736;0;NA
Gm20738;0;NA
Gm20747;0;NA
Gm20765;0;NA
Gm20806;0;NA
Gm20809;0;NA
Gm20815;0;NA
Gm20816;0;NA
Gm20822;0;NA
Gm20823;0;NA
Gm20826;0;NA
Gm2083;0;NA
Gm20831;0;NA
Gm20854;0;NA
Gm20865;0;NA
Gm20867;0;NA
Gm20877;0;NA
Gm20878;0;NA
Gm20917;0;NA
Gm21002;0;NA
Gm21119;0;NA
Gm21188;0;NA
Gm21293;0;NA
Gm21304;0;NA
Gm21312;0;NA
Gm21379;0;NA
Gm21498;0;NA
Gm21541;0;NA
Gm21586;0;NA
Gm21637;0;NA
Gm21671;0;NA
Gm21677;0;NA
Gm21693;0;NA
Gm21704;0;NA
Gm21708;0;NA
Gm21943;0;NA
Gm21949;0;NA
Gm21950;0;NA
Gm21951;0;NA
Gm21975;0;NA
Gm2506;0;NA
Gm266;0;NA
Gm2663;0;NA
Gm2696;0;NA
Gm2799;0;NA
Gm2825;0;NA
Gm2863;0;NA
Gm2897;0;NA
Gm2913;0;NA
Gm2927;0;NA
Gm2933;0;NA
Gm3238;0;NA
Gm3264;0;NA
Gm3285;0;NA
Gm3317;0;NA
Gm3376;0;NA
Gm3383;0;NA
Gm3402;0;NA
Gm3404;0;NA
Gm3409;0;NA
Gm3415;0;NA
Gm3417;0;NA
Gm3435;0;NA
Gm3448;0;NA
Gm3488;0;NA
Gm3500;0;NA
Gm3558;0;NA
Gm362;0;NA
Gm3646;0;NA
Gm3696;0;NA
Gm3701;0;NA
Gm3706;0;NA
Gm3750;0;NA
Gm3763;0;NA
Gm3776;0;NA
Gm382;0;NA
Gm4027;0;NA
Gm4064;0;NA
Gm4070;0;NA
Gm4133;0;NA
Gm4141;0;NA
Gm4175;0;NA
Gm4177;0;NA
Gm4187;0;NA
Gm4201;0;NA
Gm4214;0;NA
Gm4216;0;NA
Gm428;0;NA
Gm4297;0;NA
Gm4301;0;NA
Gm4302;0;NA
Gm4303;0;NA
Gm4305;0;NA
Gm4307;0;NA
Gm4312;0;NA
Gm4340;0;NA
Gm436;0;NA
Gm438;0;NA
Gm44;0;NA
Gm4461;0;NA
Gm4477;0;NA
Gm4498;0;NA
Gm4559;0;NA
Gm4724;0;NA
Gm4736;0;NA
Gm4737;0;NA
Gm4763;0;NA
Gm4787;0;NA
Gm4788;0;NA
Gm4794;0;NA
Gm4836;0;NA
Gm4841;0;NA
Gm4871;0;NA
Gm4884;0;NA
Gm4894;0;NA
Gm4906;0;NA
Gm4937;0;NA
Gm4951;0;NA
Gm4980;0;NA
Gm5071;0;NA
Gm5072;0;NA
Gm5108;0;NA
Gm5111;0;NA
Gm5127;0;NA
Gm5128;0;NA
Gm5132;0;NA
Gm5136;0;NA
Gm5142;0;NA
Gm5150;0;NA
Gm5168;0;NA
Gm5169;0;NA
Gm5294;0;NA
Gm5346;0;NA
Gm5347;0;NA
Gm5382;0;NA
Gm5409;0;NA
Gm5414;0;NA
Gm5415;0;NA
Gm5416;0;NA
Gm5460;0;NA
Gm5464;0;NA
Gm5483;0;NA
Gm5538;0;NA
Gm5549;0;NA
Gm5591;0;NA
Gm5592;0;NA
Gm5615;0;NA
Gm5640;0;NA
Gm572;0;NA
Gm5725;0;NA
Gm5726;0;NA
Gm5728;0;NA
Gm5741;0;NA
Gm5771;0;NA
Gm5795;0;NA
Gm5796;0;NA
Gm5800;0;NA
Gm5862;0;NA
Gm5878;0;NA
Gm5885;0;NA
Gm5886;0;NA
Gm5891;0;NA
Gm590;0;NA
Gm5901;0;NA
Gm5934;0;NA
Gm5935;0;NA
Gm5936;0;NA
Gm5938;0;NA
Gm595;0;NA
Gm597;0;NA
Gm6026;0;NA
Gm6034;0;NA
Gm6040;0;NA
Gm609;0;NA
Gm6121;0;NA
Gm614;0;NA
Gm6164;0;NA
Gm6370;0;NA
Gm6408;0;NA
Gm6460;0;NA
Gm6484;0;NA
Gm6537;0;NA
Gm6583;0;NA
Gm6588;0;NA
Gm6592;0;NA
Gm6696;0;NA
Gm6710;0;NA
Gm6763;0;NA
Gm6812;0;NA
Gm684;0;NA
Gm6878;0;NA
Gm6904;0;NA
Gm6927;0;NA
Gm694;0;NA
Gm7030;0;NA
Gm715;0;NA
Gm7157;0;NA
Gm7168;0;NA
Gm7257;0;NA
Gm732;0;NA
Gm7361;0;NA
Gm765;0;NA
Gm766;0;NA
Gm7714;0;NA
Gm7849;0;NA
Gm7861;0;NA
Gm7903;0;NA
Gm7978;0;NA
Gm813;0;NA
Gm826;0;NA
Gm829;0;NA
Gm8298;0;NA
Gm8369;0;NA
Gm8439;0;NA
Gm8453;0;NA
Gm8653;0;NA
Gm8660;0;NA
Gm867;0;NA
Gm8677;0;NA
Gm8693;0;NA
Gm8720;0;NA
Gm8764;0;NA
Gm8765;0;NA
Gm884;0;NA
Gm8882;0;NA
Gm8898;0;NA
Gm8909;0;NA
Gm9047;0;NA
Gm906;0;NA
Gm9112;0;NA
Gm9268;0;NA
Gm94;0;NA
Gm9513;0;NA
Gm9758;0;NA
Gm9839;0;NA
Gm996;0;NA
Gm9992;0;NA
Gm9994;0;NA
Gmcl1l;0;NA
Gmeb2;0;NA
Gmfg;0;NA
Gml;0;NA
Gmnc;0;NA
Gmppa;0;NA
Gna11;0;NA
Gna12;0;NA
Gnao1;0;NA
Gnat3;0;NA
Gnb3;0;NA
Gne;0;NA
Gng11;0;NA
Gng13;0;NA
Gng2;0;NA
Gng8;0;NA
Gngt1;0;NA
Gngt2;0;NA
Gnpda1;0;NA
Gnrhr;0;NA
Golim4;0;NA
Golt1a;0;NA
Got1l1;0;NA
Gp1ba;0;NA
Gp1bb;0;NA
Gp2;0;NA
Gp49a;0;NA
Gp5;0;NA
Gp6;0;NA
Gp9;0;NA
Gpaa1;0;NA
Gpam;0;NA
Gpat2;0;NA
Gpbar1;0;NA
Gpc2;0;NA
Gpc3;0;NA
Gpc4;0;NA
Gpd1;0;NA
Gper1;0;NA
Gphb5;0;NA
Gphn;0;NA
Gpihbp1;0;NA
Gpld1;0;NA
Gpm6b;0;NA
Gpr101;0;NA
Gpr110;0;NA
Gpr111;0;NA
Gpr113;0;NA
Gpr114;0;NA
Gpr115;0;NA
Gpr116;0;NA
Gpr119;0;NA
Gpr12;0;NA
Gpr123;0;NA
Gpr124;0;NA
Gpr128;0;NA
Gpr132;0;NA
Gpr133;0;NA
Gpr135;0;NA
Gpr139;0;NA
Gpr141;0;NA
Gpr142;0;NA
Gpr146;0;NA
Gpr15;0;NA
Gpr150;0;NA
Gpr151;0;NA
Gpr152;0;NA
Gpr153;0;NA
Gpr156;0;NA
Gpr162;0;NA
Gpr17;0;NA
Gpr171;0;NA
Gpr173;0;NA
Gpr176;0;NA
Gpr179;0;NA
Gpr18;0;NA
Gpr182;0;NA
Gpr183;0;NA
Gpr20;0;NA
Gpr21;0;NA
Gpr22;0;NA
Gpr25;0;NA
Gpr26;0;NA
Gpr27;0;NA
Gpr31b;0;NA
Gpr33;0;NA
Gpr34;0;NA
Gpr37;0;NA
Gpr37l1;0;NA
Gpr39;0;NA
Gpr4;0;NA
Gpr45;0;NA
Gpr52;0;NA
Gpr55;0;NA
Gpr6;0;NA
Gpr61;0;NA
Gpr62;0;NA
Gpr65;0;NA
Gpr68;0;NA
Gpr75;0;NA
Gpr82;0;NA
Gpr83;0;NA
Gpr84;0;NA
Gpr85;0;NA
Gpr87;0;NA
Gpr88;0;NA
Gpr97;0;NA
Gprc5b;0;NA
Gprc5d;0;NA
Gprc6a;0;NA
Gprin1;0;NA
Gprin2;0;NA
Gprin3;0;NA
Gpsm1;0;NA
Gpsm3;0;NA
Gpx5;0;NA
Gpx8;0;NA
Gramd1a;0;NA
Gramd3;0;NA
Gramd4;0;NA
Grap;0;NA
Grb14;0;NA
Greb1l;0;NA
Grem1;0;NA
Grem2;0;NA
Grhl3;0;NA
Gria1;0;NA
Gria2;0;NA
Gria3;0;NA
Grid2ip;0;NA
Grifin;0;NA
Grik3;0;NA
Grik4;0;NA
Grik5;0;NA
Grin1;0;NA
Grin1os;0;NA
Grin2a;0;NA
Grin2c;0;NA
Grip2;0;NA
Grk1;0;NA
Grk6;0;NA
Grm3;0;NA
Grm5;0;NA
Grm7;0;NA
Grn;0;NA
Grp;0;NA
Grxcr2;0;NA
Gsap;0;NA
Gsc;0;NA
Gsc2;0;NA
Gsdma2;0;NA
Gsdma3;0;NA
Gsdmc;0;NA
Gsdmc3;0;NA
Gsdmd;0;NA
Gsg1;0;NA
Gsg1l;0;NA
Gsn;0;NA
Gsta1;0;NA
Gsta2;0;NA
Gstm2;0;NA
Gstm3;0;NA
Gstm4;0;NA
Gstm7;0;NA
Gsto2;0;NA
Gstt1;0;NA
Gstt3;0;NA
Gsx1;0;NA
Gsx2;0;NA
Gtf2e1;0;NA
Gtf2ird2;0;NA
Gtpbp6;0;NA
Guca1b;0;NA
Guca2b;0;NA
Gucy1b2;0;NA
Gucy1b3;0;NA
Gucy2d;0;NA
Gucy2f;0;NA
Gucy2g;0;NA
Gvin1;0;NA
Gxylt2;0;NA
Gykl1;0;NA
Gyltl1b;0;NA
Gypa;0;NA
Gypc;0;NA
Gys1;0;NA
Gzma;0;NA
Gzmb;0;NA
Gzmc;0;NA
Gzmd;0;NA
Gzme;0;NA
Gzmf;0;NA
Gzmg;0;NA
Gzmk;0;NA
Gzmm;0;NA
Gzmn;0;NA
H13;0;NA
H1fnt;0;NA
H1foo;0;NA
H1fx;0;NA
H2-Bl;0;NA
H2-DMb1;0;NA
H2-DMb2;0;NA
H2-Ea-ps;0;NA
H2-Eb2;0;NA
H2-L;0;NA
H2-M1;0;NA
H2-M10.1;0;NA
H2-M10.2;0;NA
H2-M10.3;0;NA
H2-M10.4;0;NA
H2-M10.6;0;NA
H2-M11;0;NA
H2-M2;0;NA
H2-M3;0;NA
H2-M5;0;NA
H2-M9;0;NA
H2-Ob;0;NA
H2-Q1;0;NA
H2-Q6;0;NA
H2-Q7;0;NA
H2-Q8;0;NA
H2-Q9;0;NA
H2-T22;0;NA
H2-T9;0;NA
H2afb1;0;NA
H2afb2;0;NA
H2afb3;0;NA
H2afy2;0;NA
H2bfm;0;NA
H6pd;0;NA
Haao;0;NA
Habp2;0;NA
Hadh;0;NA
Haghl;0;NA
Hal;0;NA
Hand2;0;NA
Hao1;0;NA
Hao2;0;NA
Hap1;0;NA
Hapln1;0;NA
Hapln2;0;NA
Hapln3;0;NA
Has1;0;NA
Has2;0;NA
Hba-a1;0;NA
Hba-a2;0;NA
Hba-x;0;NA
Hbb-b1;0;NA
Hbb-b2;0;NA
Hbb-bh1;0;NA
Hbb-bh2;0;NA
Hbb-bs;0;NA
Hbb-bt;0;NA
Hbb-y;0;NA
Hbq1b;0;NA
Hc;0;NA
Hcar1;0;NA
Hcar2;0;NA
Hcfc1r1;0;NA
Hck;0;NA
Hcls1;0;NA
Hcn1;0;NA
Hcn2;0;NA
Hcn4;0;NA
Hcrtr1;0;NA
Hcrtr2;0;NA
Hcst;0;NA
Hdac11;0;NA
Hdac5;0;NA
Hdac7;0;NA
Hdc;0;NA
Hddc3;0;NA
Hdgfl1;0;NA
Hdhd3;0;NA
Heatr9;0;NA
Hebp1;0;NA
Hebp2;0;NA
Hecw2;0;NA
Heg1;0;NA
Helt;0;NA
Helz;0;NA
Helz2;0;NA
Hemgn;0;NA
Hemk1;0;NA
Hemt1;0;NA
Hepacam;0;NA
Heph;0;NA
Herc1;0;NA
Herpud1;0;NA
Hes2;0;NA
Hes3;0;NA
Hes5;0;NA
Hes7;0;NA
Hexa;0;NA
Heyl;0;NA
Hfe;0;NA
Hfe2;0;NA
Hgd;0;NA
Hgfac;0;NA
Hgsnat;0;NA
Hhatl;0;NA
Hhip;0;NA
Hhipl1;0;NA
Hhipl2;0;NA
Hic1;0;NA
Higd1b;0;NA
Higd1c;0;NA
Hils1;0;NA
Hipk4;0;NA
Hist1h1b;0;NA
Hist1h1c;0;NA
Hist1h1d;0;NA
Hist1h1e;0;NA
Hist1h1t;0;NA
Hist1h2ab;0;NA
Hist1h2ac;0;NA
Hist1h2ad;0;NA
Hist1h2ae;0;NA
Hist1h2af;0;NA
Hist1h2ag;0;NA
Hist1h2ah;0;NA
Hist1h2ai;0;NA
Hist1h2ak;0;NA
Hist1h2an;0;NA
Hist1h2ao;0;NA
Hist1h2ap;0;NA
Hist1h2bb;0;NA
Hist1h2be;0;NA
Hist1h2bf;0;NA
Hist1h2bg;0;NA
Hist1h2bh;0;NA
Hist1h2bl;0;NA
Hist1h2bm;0;NA
Hist1h2bn;0;NA
Hist1h2bp;0;NA
Hist1h2bq;0;NA
Hist1h2br;0;NA
Hist1h3a;0;NA
Hist1h3b;0;NA
Hist1h3c;0;NA
Hist1h3d;0;NA
Hist1h3e;0;NA
Hist1h3h;0;NA
Hist1h3i;0;NA
Hist1h4b;0;NA
Hist1h4f;0;NA
Hist1h4j;0;NA
Hist1h4k;0;NA
Hist1h4m;0;NA
Hist1h4n;0;NA
Hist2h2aa1;0;NA
Hist2h2aa2;0;NA
Hist2h2ab;0;NA
Hist2h2ac;0;NA
Hist2h2be;0;NA
Hist2h3b;0;NA
Hist2h3c1;0;NA
Hist2h3c2;0;NA
Hist2h4;0;NA
Hist3h2bb-ps;0;NA
Hivep3;0;NA
Hk3;0;NA
Hlx;0;NA
Hmga1-rs1;0;NA
Hmgb4;0;NA
Hmgcs2;0;NA
Hmha1;0;NA
Hmx1;0;NA
Hmx2;0;NA
Hmx3;0;NA
Hnf1a;0;NA
Hnf1b;0;NA
Hnf4a;0;NA
Hnf4g;0;NA
Hoga1;0;NA
Homer2;0;NA
Hoxa1;0;NA
Hoxa10;0;NA
Hoxa11;0;NA
Hoxa13;0;NA
Hoxa2;0;NA
Hoxa3;0;NA
Hoxa4;0;NA
Hoxa5;0;NA
Hoxa6;0;NA
Hoxa9;0;NA
Hoxb1;0;NA
Hoxb13;0;NA
Hoxb2;0;NA
Hoxb3;0;NA
Hoxb4;0;NA
Hoxb5;0;NA
Hoxb6;0;NA
Hoxb7;0;NA
Hoxb8;0;NA
Hoxb9;0;NA
Hoxc10;0;NA
Hoxc11;0;NA
Hoxc12;0;NA
Hoxc13;0;NA
Hoxc4;0;NA
Hoxc5;0;NA
Hoxc6;0;NA
Hoxc8;0;NA
Hoxc9;0;NA
Hoxd1;0;NA
Hoxd10;0;NA
Hoxd11;0;NA
Hoxd12;0;NA
Hoxd3;0;NA
Hoxd4;0;NA
Hoxd8;0;NA
Hoxd9;0;NA
Hpca;0;NA
